0.066000	1.102017	1.102017	0.054259	0.038437
0.067000	1.131895	1.131895	0.055897	0.039598
0.068000	1.162006	1.162006	0.057558	0.040775
0.069000	1.192343	1.192343	0.059243	0.041969
0.070000	1.222898	1.222898	0.060951	0.043179
0.071000	1.253660	1.253660	0.062683	0.044406
0.072000	1.284622	1.284622	0.064438	0.045649
0.073000	1.315776	1.315776	0.066216	0.046909
0.074000	1.347112	1.347112	0.068017	0.048185
0.075000	1.378621	1.378621	0.069842	0.049478
0.076000	1.410296	1.410296	0.071689	0.050787
0.077000	1.442126	1.442126	0.073560	0.052112
0.078000	1.474104	1.474104	0.075453	0.053454
0.079000	1.506220	1.506220	0.077370	0.054812
0.080000	1.538466	1.538466	0.079309	0.056186
0.081000	1.570833	1.570833	0.081271	0.057576
0.082000	1.603311	1.603311	0.083256	0.058982
0.083000	1.635893	1.635893	0.085263	0.060405
0.084000	1.668569	1.668569	0.087293	0.061843
0.085000	1.701330	1.701330	0.089346	0.063298
0.086000	1.734167	1.734167	0.091421	0.064768
0.087000	1.767072	1.767072	0.093518	0.066255
0.088000	1.800035	1.800035	0.095638	0.067757
0.089000	1.833048	1.833048	0.097780	0.069275
0.090000	1.866102	1.866102	0.099945	0.070809
0.091000	1.899188	1.899188	0.102132	0.072358
0.092000	1.932298	1.932298	0.104340	0.073923
0.093000	1.965421	1.965421	0.106571	0.075504
0.094000	1.998550	1.998550	0.108824	0.077101
0.095000	2.031677	2.031677	0.111098	0.078712
0.096000	2.064791	2.064791	0.113395	0.080340
0.097000	2.097885	2.097885	0.115713	0.081983
0.098000	2.130949	2.130949	0.118053	0.083641
0.099000	2.163976	2.163976	0.120414	0.085315
0.100000	2.196956	2.196956	0.122798	0.087004
0.101000	2.229882	2.229882	0.125202	0.088708
0.102000	2.262744	2.262744	0.127628	0.090427
0.103000	2.295534	2.295534	0.130076	0.092162
0.104000	2.328244	2.328244	0.132544	0.093911
0.105000	2.360866	2.360866	0.135034	0.095676
0.106000	2.393390	2.393390	0.137545	0.097456
0.107000	2.425809	2.425809	0.140077	0.099250
0.108000	2.458116	2.458116	0.142630	0.101060
0.109000	2.490300	2.490300	0.145204	0.102884
0.110000	2.522356	2.522356	0.147798	0.104723
0.111000	2.554274	2.554274	0.150414	0.106577
0.112000	2.586047	2.586047	0.153050	0.108446
0.113000	2.617666	2.617666	0.155706	0.110329
0.114000	2.649125	2.649125	0.158383	0.112226
0.115000	2.680416	2.680416	0.161081	0.114138
0.116000	2.711530	2.711530	0.163799	0.116065
0.117000	2.742460	2.742460	0.166537	0.118006
0.118000	2.773200	2.773200	0.169295	0.119961
0.119000	2.803741	2.803741	0.172074	0.121931
0.120000	2.834076	2.834076	0.174872	0.123915
0.121000	2.864199	2.864199	0.177690	0.125913
0.122000	2.894101	2.894101	0.180529	0.127925
0.123000	2.923777	2.923777	0.183386	0.129951
0.124000	2.953219	2.953219	0.186264	0.131991
0.125000	2.982420	2.982420	0.189161	0.134045
0.126000	3.011374	3.011374	0.192078	0.136113
0.127000	3.040074	3.040074	0.195014	0.138194
0.128000	3.068513	3.068513	0.197969	0.140290
0.129000	3.096686	3.096686	0.200944	0.142399
0.130000	3.124585	3.124585	0.203938	0.144522
0.131000	3.152205	3.152205	0.206951	0.146658
0.132000	3.179540	3.179540	0.209983	0.148808
0.133000	3.206583	3.206583	0.213033	0.150971
0.134000	3.233329	3.233329	0.216103	0.153147
0.135000	3.259772	3.259772	0.219191	0.155337
0.136000	3.285906	3.285906	0.222298	0.157540
0.137000	3.311726	3.311726	0.225423	0.159756
0.138000	3.337226	3.337226	0.228567	0.161986
0.139000	3.362402	3.362402	0.231729	0.164228
0.140000	3.387247	3.387247	0.234909	0.166483
0.141000	3.411757	3.411757	0.238108	0.168752
0.142000	3.435927	3.435927	0.241324	0.171033
0.143000	3.459752	3.459752	0.244559	0.173326
0.144000	3.483227	3.483227	0.247811	0.175633
0.145000	3.506348	3.506348	0.251081	0.177952
0.146000	3.529110	3.529110	0.254369	0.180284
0.147000	3.551510	3.551510	0.257674	0.182628
0.148000	3.573542	3.573542	0.260997	0.184985
0.149000	3.595202	3.595202	0.264337	0.187354
0.150000	3.616487	3.616487	0.267695	0.189735
0.151000	3.637393	3.637393	0.271069	0.192129
0.152000	3.657916	3.657916	0.274461	0.194535
0.153000	3.678053	3.678053	0.277869	0.196953
0.154000	3.697799	3.697799	0.281295	0.199383
0.155000	3.717152	3.717152	0.284737	0.201824
0.156000	3.736109	3.736109	0.288196	0.204278
0.157000	3.754666	3.754666	0.291671	0.206744
0.158000	3.772820	3.772820	0.295163	0.209221
0.159000	3.790568	3.790568	0.298671	0.211710
0.160000	3.807909	3.807909	0.302196	0.214210
0.161000	3.824839	3.824839	0.305736	0.216722
0.162000	3.841355	3.841355	0.309293	0.219246
0.163000	3.857456	3.857456	0.312866	0.221780
0.164000	3.873140	3.873140	0.316454	0.224327
0.165000	3.888403	3.888403	0.320058	0.226884
0.166000	3.903245	3.903245	0.323678	0.229452
0.167000	3.917663	3.917663	0.327314	0.232032
0.168000	3.931655	3.931655	0.330964	0.234623
0.169000	3.945221	3.945221	0.334630	0.237224
0.170000	3.958359	3.958359	0.338312	0.239836
0.171000	3.971067	3.971067	0.342008	0.242460
0.172000	3.983344	3.983344	0.345719	0.245093
0.173000	3.995189	3.995189	0.349445	0.247738
0.174000	4.006601	4.006601	0.353186	0.250393
0.175000	4.017579	4.017579	0.356942	0.253058
0.176000	4.028123	4.028123	0.360712	0.255734
0.177000	4.038232	4.038232	0.364496	0.258420
0.178000	4.047906	4.047906	0.368295	0.261117
0.179000	4.057144	4.057144	0.372108	0.263823
0.180000	4.065945	4.065945	0.375935	0.266540
0.181000	4.074311	4.074311	0.379776	0.269267
0.182000	4.082240	4.082240	0.383631	0.272003
0.183000	4.089734	4.089734	0.387500	0.274750
0.184000	4.096792	4.096792	0.391382	0.277506
0.185000	4.103414	4.103414	0.395278	0.280272
0.186000	4.109601	4.109601	0.399188	0.283047
0.187000	4.115354	4.115354	0.403110	0.285832
0.188000	4.120673	4.120673	0.407046	0.288627
0.189000	4.125559	4.125559	0.410995	0.291431
0.190000	4.130014	4.130014	0.414957	0.294244
0.191000	4.134037	4.134037	0.418931	0.297066
0.192000	4.137631	4.137631	0.422919	0.299898
0.193000	4.140796	4.140796	0.426918	0.302738
0.194000	4.143533	4.143533	0.430931	0.305588
0.195000	4.145845	4.145845	0.434956	0.308446
0.196000	4.147733	4.147733	0.438993	0.311313
0.197000	4.149198	4.149198	0.443042	0.314189
0.198000	4.150242	4.150242	0.447103	0.317074
0.199000	4.150867	4.150867	0.451176	0.319967
0.200000	4.151075	4.151075	0.455261	0.322868
0.201000	4.150868	4.150868	0.459358	0.325778
0.202000	4.150248	4.150248	0.463466	0.328697
0.203000	4.149217	4.149217	0.467586	0.331623
0.204000	4.147777	4.147777	0.471717	0.334558
0.205000	4.145932	4.145932	0.475859	0.337501
0.206000	4.143683	4.143683	0.480012	0.340451
0.207000	4.141033	4.141033	0.484176	0.343410
0.208000	4.137984	4.137984	0.488351	0.346377
0.209000	4.134540	4.134540	0.492536	0.349351
0.210000	4.130703	4.130703	0.496732	0.352332
0.211000	4.126476	4.126476	0.500939	0.355322
0.212000	4.121863	4.121863	0.505156	0.358319
0.213000	4.116865	4.116865	0.509383	0.361323
0.214000	4.111486	4.111486	0.513621	0.364334
0.215000	4.105730	4.105730	0.517868	0.367353
0.216000	4.099600	4.099600	0.522125	0.370379
0.217000	4.093099	4.093099	0.526392	0.373412
0.218000	4.086230	4.086230	0.530668	0.376452
0.219000	4.078997	4.078997	0.534954	0.379499
0.220000	4.071403	4.071403	0.539249	0.382552
0.221000	4.063453	4.063453	0.543554	0.385613
0.222000	4.055149	4.055149	0.547868	0.388679
0.223000	4.046495	4.046495	0.552190	0.391753
0.224000	4.037496	4.037496	0.556522	0.394833
0.225000	4.028155	4.028155	0.560862	0.397919
0.226000	4.018475	4.018475	0.565211	0.401012
0.227000	4.008462	4.008462	0.569568	0.404110
0.228000	3.998118	3.998118	0.573934	0.407215
0.229000	3.987449	3.987449	0.578308	0.410326
0.230000	3.976457	3.976457	0.582690	0.413443
0.231000	3.965147	3.965147	0.587080	0.416565
0.232000	3.953524	3.953524	0.591478	0.419694
0.233000	3.941591	3.941591	0.595883	0.422828
0.234000	3.929353	3.929353	0.600297	0.425967
0.235000	3.916814	3.916814	0.604717	0.429112
0.236000	3.903979	3.903979	0.609145	0.432263
0.237000	3.890851	3.890851	0.613581	0.435419
0.238000	3.877435	3.877435	0.618023	0.438580
0.239000	3.863736	3.863736	0.622472	0.441746
0.240000	3.849759	3.849759	0.626929	0.444917
0.241000	3.835506	3.835506	0.631392	0.448093
0.242000	3.820984	3.820984	0.635861	0.451274
0.243000	3.806197	3.806197	0.640337	0.454460
0.244000	3.791149	3.791149	0.644819	0.457651
0.245000	3.775844	3.775844	0.649308	0.460846
0.246000	3.760288	3.760288	0.653803	0.464046
0.247000	3.744486	3.744486	0.658303	0.467250
0.248000	3.728441	3.728441	0.662810	0.470458
0.249000	3.712158	3.712158	0.667322	0.473671
0.250000	3.695643	3.695643	0.671839	0.476888
0.251000	3.678899	3.678899	0.676363	0.480109
0.252000	3.661932	3.661932	0.680891	0.483334
0.253000	3.644746	3.644746	0.685425	0.486563
0.254000	3.627346	3.627346	0.689963	0.489796
0.255000	3.609736	3.609736	0.694507	0.493032
0.256000	3.591922	3.591922	0.699055	0.496272
0.257000	3.573908	3.573908	0.703608	0.499516
0.258000	3.555699	3.555699	0.708166	0.502763
0.259000	3.537300	3.537300	0.712728	0.506014
0.260000	3.518715	3.518715	0.717295	0.509268
0.261000	3.499949	3.499949	0.721865	0.512525
0.262000	3.481007	3.481007	0.726440	0.515785
0.263000	3.461893	3.461893	0.731018	0.519048
0.264000	3.442613	3.442613	0.735600	0.522314
0.265000	3.423171	3.423171	0.740186	0.525583
0.266000	3.403571	3.403571	0.744775	0.528854
0.267000	3.383819	3.383819	0.749368	0.532129
0.268000	3.363919	3.363919	0.753964	0.535405
0.269000	3.343875	3.343875	0.758563	0.538685
0.270000	3.323693	3.323693	0.763165	0.541966
0.271000	3.303377	3.303377	0.767770	0.545251
0.272000	3.282931	3.282931	0.772378	0.548537
0.273000	3.262361	3.262361	0.776988	0.551825
0.274000	3.241671	3.241671	0.781601	0.555116
0.275000	3.220864	3.220864	0.786216	0.558408
0.276000	3.199947	3.199947	0.790834	0.561702
0.277000	3.178923	3.178923	0.795453	0.564998
0.278000	3.157798	3.157798	0.800075	0.568296
0.279000	3.136574	3.136574	0.804698	0.571595
0.280000	3.115257	3.115257	0.809323	0.574896
0.281000	3.093852	3.093852	0.813949	0.578198
0.282000	3.072362	3.072362	0.818577	0.581502
0.283000	3.050793	3.050792	0.823207	0.584807
0.284000	3.029147	3.029147	0.827837	0.588113
0.285000	3.007430	3.007430	0.832469	0.591420
0.286000	2.985646	2.985646	0.837101	0.594728
0.287000	2.963799	2.963799	0.841735	0.598037
0.288000	2.941894	2.941894	0.846369	0.601346
0.289000	2.919934	2.919934	0.851003	0.604657
0.290000	2.897923	2.897923	0.855638	0.607968
0.291000	2.875867	2.875867	0.860273	0.611279
0.292000	2.853768	2.853768	0.864909	0.614592
0.293000	2.831631	2.831631	0.869544	0.617904
0.294000	2.809460	2.809460	0.874179	0.621217
0.295000	2.787258	2.787258	0.878814	0.624529
0.296000	2.765030	2.765030	0.883449	0.627842
0.297000	2.742780	2.742780	0.888083	0.631155
0.298000	2.720511	2.720511	0.892717	0.634468
0.299000	2.698227	2.698227	0.897350	0.637781
0.300000	2.675932	2.675932	0.901982	0.641093
0.301000	2.653629	2.653629	0.906613	0.644406
0.302000	2.631323	2.631323	0.911243	0.647717
0.303000	2.609016	2.609016	0.915872	0.651028
0.304000	2.586713	2.586713	0.920499	0.654339
0.305000	2.564417	2.564417	0.925125	0.657649
0.306000	2.542131	2.542131	0.929749	0.660958
0.307000	2.519859	2.519859	0.934371	0.664266
0.308000	2.497605	2.497605	0.938992	0.667574
0.309000	2.475371	2.475371	0.943610	0.670880
0.310000	2.453160	2.453160	0.948227	0.674185
0.311000	2.430977	2.430977	0.952841	0.677489
0.312000	2.408825	2.408825	0.957453	0.680792
0.313000	2.386706	2.386706	0.962062	0.684093
0.314000	2.364623	2.364623	0.966668	0.687393
0.315000	2.342580	2.342580	0.971272	0.690691
0.316000	2.320580	2.320580	0.975873	0.693988
0.317000	2.298625	2.298625	0.980471	0.697283
0.318000	2.276719	2.276719	0.985066	0.700576
0.319000	2.254864	2.254864	0.989657	0.703867
0.320000	2.233064	2.233064	0.994245	0.707157
0.321000	2.211320	2.211320	0.998830	0.710444
0.322000	2.189637	2.189637	1.003411	0.713729
0.323000	2.168016	2.168016	1.007988	0.717012
0.324000	2.146459	2.146459	1.012561	0.720292
0.325000	2.124971	2.124971	1.017130	0.723571
0.326000	2.103552	2.103552	1.021696	0.726846
0.327000	2.082206	2.082206	1.026256	0.730119
0.328000	2.060935	2.060935	1.030813	0.733390
0.329000	2.039742	2.039742	1.035365	0.736658
0.330000	2.018628	2.018628	1.039912	0.739923
0.331000	1.997596	1.997596	1.044455	0.743185
0.332000	1.976648	1.976648	1.048992	0.746444
0.333000	1.955787	1.955787	1.053525	0.749700
0.334000	1.935014	1.935014	1.058053	0.752953
0.335000	1.914332	1.914332	1.062575	0.756202
0.336000	1.893742	1.893742	1.067092	0.759449
0.337000	1.873247	1.873247	1.071603	0.762691
0.338000	1.852849	1.852849	1.076109	0.765931
0.339000	1.832549	1.832549	1.080609	0.769167
0.340000	1.812349	1.812349	1.085104	0.772399
0.341000	1.792251	1.792251	1.089592	0.775628
0.342000	1.772257	1.772257	1.094074	0.778853
0.343000	1.752369	1.752369	1.098550	0.782073
0.344000	1.732587	1.732587	1.103020	0.785290
0.345000	1.712915	1.712915	1.107483	0.788503
0.346000	1.693352	1.693352	1.111940	0.791712
0.347000	1.673902	1.673902	1.116389	0.794917
0.348000	1.654564	1.654564	1.120833	0.798117
0.349000	1.635341	1.635341	1.125269	0.801313
0.350000	1.616234	1.616234	1.129698	0.804504
0.351000	1.597245	1.597245	1.134120	0.807692
0.352000	1.578374	1.578374	1.138535	0.810874
0.353000	1.559622	1.559622	1.142942	0.814052
0.354000	1.540992	1.540992	1.147342	0.817225
0.355000	1.522484	1.522484	1.151734	0.820393
0.356000	1.504099	1.504099	1.156118	0.823556
0.357000	1.485838	1.485838	1.160495	0.826714
0.358000	1.467703	1.467703	1.164864	0.829868
0.359000	1.449694	1.449694	1.169224	0.833016
0.360000	1.431812	1.431812	1.173576	0.836159
0.361000	1.414058	1.414058	1.177920	0.839296
0.362000	1.396433	1.396433	1.182256	0.842428
0.363000	1.378937	1.378937	1.186583	0.845555
0.364000	1.361573	1.361573	1.190901	0.848676
0.365000	1.344339	1.344339	1.195210	0.851792
0.366000	1.327237	1.327237	1.199511	0.854902
0.367000	1.310267	1.310267	1.203803	0.858006
0.368000	1.293431	1.293431	1.208085	0.861105
0.369000	1.276728	1.276728	1.212358	0.864197
0.370000	1.260160	1.260160	1.216622	0.867284
0.371000	1.243726	1.243726	1.220877	0.870364
0.372000	1.227427	1.227427	1.225121	0.873439
0.373000	1.211264	1.211264	1.229357	0.876507
0.374000	1.195237	1.195237	1.233582	0.879569
0.375000	1.179346	1.179346	1.237797	0.882624
0.376000	1.163591	1.163591	1.242003	0.885674
0.377000	1.147973	1.147973	1.246198	0.888716
0.378000	1.132493	1.132493	1.250383	0.891753
0.379000	1.117149	1.117149	1.254558	0.894782
0.380000	1.101943	1.101943	1.258722	0.897805
0.381000	1.086875	1.086875	1.262876	0.900821
0.382000	1.071944	1.071944	1.267019	0.903830
0.383000	1.057151	1.057151	1.271151	0.906832
0.384000	1.042496	1.042496	1.275273	0.909828
0.385000	1.027979	1.027979	1.279383	0.912816
0.386000	1.013599	1.013599	1.283482	0.915797
0.387000	0.999357	0.999357	1.287571	0.918771
0.388000	0.985253	0.985253	1.291647	0.921738
0.389000	0.971287	0.971287	1.295713	0.924697
0.390000	0.957458	0.957458	1.299767	0.927649
0.391000	0.943766	0.943766	1.303809	0.930594
0.392000	0.930211	0.930211	1.307839	0.933531
0.393000	0.916793	0.916793	1.311858	0.936460
0.394000	0.903512	0.903512	1.315865	0.939382
0.395000	0.890368	0.890368	1.319859	0.942296
0.396000	0.877359	0.877359	1.323842	0.945202
0.397000	0.864486	0.864486	1.327812	0.948100
0.398000	0.851749	0.851749	1.331770	0.950991
0.399000	0.839147	0.839147	1.335716	0.953873
0.400000	0.826679	0.826679	1.339649	0.956747
0.401000	0.814346	0.814346	1.343569	0.959613
0.402000	0.802147	0.802147	1.347476	0.962471
0.403000	0.790081	0.790081	1.351371	0.965321
0.404000	0.778149	0.778149	1.355253	0.968163
0.405000	0.766348	0.766348	1.359121	0.970996
0.406000	0.754680	0.754680	1.362977	0.973820
0.407000	0.743144	0.743144	1.366819	0.976636
0.408000	0.731738	0.731738	1.370648	0.979444
0.409000	0.720462	0.720462	1.374464	0.982242
0.410000	0.709317	0.709317	1.378266	0.985032
0.411000	0.698300	0.698300	1.382054	0.987814
0.412000	0.687413	0.687413	1.385828	0.990586
0.413000	0.676653	0.676653	1.389589	0.993350
0.414000	0.666020	0.666020	1.393336	0.996105
0.415000	0.655514	0.655514	1.397069	0.998850
0.416000	0.645134	0.645134	1.400787	1.001587
0.417000	0.634880	0.634880	1.404492	1.004314
0.418000	0.624749	0.624749	1.408182	1.007032
0.419000	0.614743	0.614743	1.411858	1.009741
0.420000	0.604860	0.604860	1.415519	1.012441
0.421000	0.595099	0.595099	1.419166	1.015131
0.422000	0.585460	0.585460	1.422798	1.017812
0.423000	0.575942	0.575942	1.426415	1.020484
0.424000	0.566544	0.566544	1.430017	1.023146
0.425000	0.557265	0.557265	1.433605	1.025798
0.426000	0.548105	0.548105	1.437177	1.028441
0.427000	0.539062	0.539062	1.440734	1.031073
0.428000	0.530136	0.530136	1.444276	1.033697
0.429000	0.521327	0.521327	1.447803	1.036310
0.430000	0.512632	0.512632	1.451314	1.038913
0.431000	0.504052	0.504052	1.454810	1.041507
0.432000	0.495585	0.495585	1.458291	1.044090
0.433000	0.487231	0.487231	1.461755	1.046664
0.434000	0.478989	0.478989	1.465204	1.049227
0.435000	0.470857	0.470857	1.468637	1.051781
0.436000	0.462836	0.462836	1.472054	1.054324
0.437000	0.454923	0.454923	1.475455	1.056856
0.438000	0.447119	0.447119	1.478840	1.059379
0.439000	0.439423	0.439423	1.482209	1.061891
0.440000	0.431832	0.431832	1.485562	1.064393
0.441000	0.424347	0.424347	1.488898	1.066884
0.442000	0.416967	0.416967	1.492218	1.069365
0.443000	0.409691	0.409691	1.495521	1.071835
0.444000	0.402517	0.402517	1.498808	1.074294
0.445000	0.395445	0.395445	1.502078	1.076743
0.446000	0.388474	0.388474	1.505331	1.079181
0.447000	0.381603	0.381603	1.508567	1.081609
0.448000	0.374831	0.374831	1.511787	1.084025
0.449000	0.368157	0.368157	1.514989	1.086431
0.450000	0.361580	0.361580	1.518175	1.088826
0.451000	0.355099	0.355099	1.521343	1.091210
0.452000	0.348714	0.348714	1.524494	1.093583
0.453000	0.342423	0.342423	1.527628	1.095945
0.454000	0.336226	0.336226	1.530744	1.098295
0.455000	0.330120	0.330120	1.533843	1.100635
0.456000	0.324107	0.324107	1.536925	1.102963
0.457000	0.318184	0.318184	1.539989	1.105281
0.458000	0.312351	0.312351	1.543035	1.107587
0.459000	0.306606	0.306606	1.546063	1.109881
0.460000	0.300949	0.300949	1.549073	1.112164
0.461000	0.295379	0.295379	1.552066	1.114436
0.462000	0.289895	0.289895	1.555040	1.116696
0.463000	0.284495	0.284495	1.557997	1.118945
0.464000	0.279180	0.279180	1.560935	1.121183
0.465000	0.273948	0.273948	1.563855	1.123408
0.466000	0.268798	0.268798	1.566757	1.125623
0.467000	0.263729	0.263729	1.569641	1.127825
0.468000	0.258740	0.258740	1.572506	1.130016
0.469000	0.253831	0.253831	1.575352	1.132195
0.470000	0.249000	0.249000	1.578180	1.134362
0.471000	0.244247	0.244247	1.580990	1.136517
0.472000	0.239570	0.239570	1.583780	1.138661
0.473000	0.234969	0.234969	1.586552	1.140793
0.474000	0.230443	0.230443	1.589305	1.142912
0.475000	0.225990	0.225990	1.592040	1.145020
0.476000	0.221611	0.221611	1.594755	1.147116
0.477000	0.217304	0.217304	1.597451	1.149199
0.478000	0.213068	0.213068	1.600128	1.151271
0.479000	0.208902	0.208902	1.602786	1.153330
0.480000	0.204805	0.204805	1.605425	1.155378
0.481000	0.200778	0.200778	1.608044	1.157413
0.482000	0.196817	0.196817	1.610644	1.159435
0.483000	0.192924	0.192924	1.613225	1.161446
0.484000	0.189097	0.189097	1.615786	1.163444
0.485000	0.185334	0.185334	1.618327	1.165430
0.486000	0.181636	0.181636	1.620849	1.167404
0.487000	0.178001	0.178001	1.623351	1.169365
0.488000	0.174429	0.174429	1.625834	1.171314
0.489000	0.170919	0.170919	1.628297	1.173250
0.490000	0.167469	0.167469	1.630739	1.175173
0.491000	0.164080	0.164080	1.633162	1.177085
0.492000	0.160749	0.160749	1.635565	1.178983
0.493000	0.157477	0.157477	1.637948	1.180869
0.494000	0.154263	0.154263	1.640311	1.182743
0.495000	0.151106	0.151106	1.642654	1.184603
0.496000	0.148004	0.148004	1.644976	1.186451
0.497000	0.144958	0.144958	1.647278	1.188287
0.498000	0.141966	0.141966	1.649560	1.190109
0.499000	0.139028	0.139028	1.651822	1.191919
0.500000	0.136143	0.136143	1.654063	1.193716
0.501000	0.133310	0.133310	1.656283	1.195500
0.502000	0.130528	0.130528	1.658483	1.197271
0.503000	0.127797	0.127797	1.660663	1.199030
0.504000	0.125116	0.125116	1.662821	1.200775
0.505000	0.122484	0.122484	1.664959	1.202508
0.506000	0.119900	0.119900	1.667077	1.204228
0.507000	0.117365	0.117365	1.669173	1.205934
0.508000	0.114876	0.114876	1.671249	1.207628
0.509000	0.112433	0.112433	1.673304	1.209308
0.510000	0.110036	0.110036	1.675338	1.210976
0.511000	0.107684	0.107684	1.677350	1.212630
0.512000	0.105376	0.105376	1.679342	1.214271
0.513000	0.103112	0.103112	1.681313	1.215900
0.514000	0.100890	0.100890	1.683262	1.217515
0.515000	0.098711	0.098711	1.685190	1.219116
0.516000	0.096573	0.096573	1.687097	1.220705
0.517000	0.094476	0.094476	1.688983	1.222280
0.518000	0.092420	0.092420	1.690847	1.223842
0.519000	0.090402	0.090402	1.692690	1.225391
0.520000	0.088424	0.088424	1.694512	1.226927
0.521000	0.086484	0.086484	1.696312	1.228449
0.522000	0.084582	0.084582	1.698090	1.229958
0.523000	0.082717	0.082717	1.699847	1.231454
0.524000	0.080888	0.080888	1.701583	1.232936
0.525000	0.079096	0.079096	1.703296	1.234405
0.526000	0.077338	0.077338	1.704988	1.235860
0.527000	0.075616	0.075616	1.706659	1.237302
0.528000	0.073927	0.073927	1.708307	1.238731
0.529000	0.072272	0.072272	1.709934	1.240146
0.530000	0.070650	0.070650	1.711538	1.241548
0.531000	0.069061	0.069061	1.713121	1.242936
0.532000	0.067503	0.067503	1.714682	1.244311
0.533000	0.065977	0.065977	1.716221	1.245672
0.534000	0.064482	0.064482	1.717738	1.247020
0.535000	0.063016	0.063016	1.719233	1.248354
0.536000	0.061581	0.061581	1.720705	1.249675
0.537000	0.060175	0.060175	1.722156	1.250982
0.538000	0.058798	0.058798	1.723584	1.252275
0.539000	0.057449	0.057449	1.724991	1.253555
0.540000	0.056128	0.056128	1.726375	1.254821
0.541000	0.054834	0.054834	1.727736	1.256074
0.542000	0.053566	0.053566	1.729076	1.257313
0.543000	0.052325	0.052325	1.730393	1.258538
0.544000	0.051110	0.051110	1.731687	1.259750
0.545000	0.049921	0.049921	1.732959	1.260948
0.546000	0.048756	0.048756	1.734209	1.262133
0.547000	0.047616	0.047616	1.735436	1.263303
0.548000	0.046499	0.046499	1.736641	1.264460
0.549000	0.045407	0.045407	1.737823	1.265604
0.550000	0.044337	0.044337	1.738983	1.266733
0.551000	0.043290	0.043290	1.740120	1.267849
0.552000	0.042266	0.042266	1.741234	1.268952
0.553000	0.041264	0.041264	1.742326	1.270040
0.554000	0.040283	0.040283	1.743395	1.271115
0.555000	0.039323	0.039323	1.744441	1.272176
0.556000	0.038383	0.038383	1.745464	1.273223
0.557000	0.037464	0.037464	1.746465	1.274257
0.558000	0.036566	0.036566	1.747443	1.275276
0.559000	0.035686	0.035686	1.748398	1.276282
0.560000	0.034826	0.034826	1.749330	1.277275
