0.010000	0.000000	0.000001
0.020000	0.000000	0.000000
0.030000	0.000000	0.000000
0.040000	0.000000	0.000054
0.050000	0.000008	0.002836
0.060000	0.000143	0.033791
0.070000	0.001050	0.176189
0.080000	0.004460	0.555197
0.090000	0.013255	1.261309
0.100000	0.030780	2.292275
0.110000	0.059883	3.556346
0.120000	0.102221	4.914692
0.130000	0.158020	6.226939
0.140000	0.226227	7.380799
0.150000	0.304861	8.303576
0.160000	0.391410	8.960959
0.170000	0.483182	9.349442
0.180000	0.577561	9.486939
0.190000	0.672186	9.404179
0.200000	0.765033	9.137894
0.210000	0.854458	8.725998
0.220000	0.939188	8.204486
0.230000	1.018291	7.605670
0.240000	1.091137	6.957376
0.250000	1.157351	6.282764
0.260000	1.216767	5.600539
0.270000	1.269386	4.925379
0.280000	1.315336	4.268443
0.290000	1.354843	3.637918
0.300000	1.388202	3.039527
0.310000	1.415753	2.476995
0.320000	1.437868	1.952463
0.330000	1.454932	1.466829
0.340000	1.467335	1.020044
0.350000	1.475460	0.611353
0.360000	1.479684	0.239485
0.370000	1.480367	-0.097188
0.380000	1.477852	-0.400532
0.390000	1.472461	-0.672549
0.400000	1.464498	-0.915310
0.410000	1.454245	-1.130894
0.420000	1.441964	-1.321352
0.430000	1.427896	-1.488671
0.440000	1.412261	-1.634761
0.450000	1.395265	-1.761434
0.460000	1.377092	-1.870398
0.470000	1.357911	-1.963256
0.480000	1.337875	-2.041500
0.490000	1.317125	-2.106516
0.500000	1.295785	-2.159586
0.510000	1.273969	-2.201890
0.520000	1.251779	-2.234512
0.530000	1.229308	-2.258449
0.540000	1.206636	-2.274609
0.550000	1.183839	-2.283823
0.560000	1.160980	-2.286849
0.570000	1.138120	-2.284376
0.580000	1.115309	-2.277029
0.590000	1.092594	-2.265377
0.600000	1.070014	-2.249934
0.610000	1.047606	-2.231167
0.620000	1.025401	-2.209498
0.630000	1.003425	-2.185306
0.640000	0.981702	-2.158935
0.650000	0.960252	-2.130696
0.660000	0.939093	-2.100865
0.670000	0.918239	-2.069695
0.680000	0.897703	-2.037409
0.690000	0.877494	-2.004210
0.700000	0.857621	-1.970279
0.710000	0.838090	-1.935776
0.720000	0.818907	-1.900848
0.730000	0.800075	-1.865622
0.740000	0.781595	-1.830213
0.750000	0.763471	-1.794723
0.760000	0.745701	-1.759243
0.770000	0.728285	-1.723853
0.780000	0.711223	-1.688622
0.790000	0.694512	-1.653613
0.800000	0.678150	-1.618880
0.810000	0.662134	-1.584471
0.820000	0.646459	-1.550426
0.830000	0.631124	-1.516782
0.840000	0.616122	-1.483568
0.850000	0.601451	-1.450812
0.860000	0.587104	-1.418534
0.870000	0.573078	-1.386753
0.880000	0.559368	-1.355485
0.890000	0.545967	-1.324741
0.900000	0.532871	-1.294531
0.910000	0.520075	-1.264863
0.920000	0.507572	-1.235740
0.930000	0.495358	-1.207167
0.940000	0.483427	-1.179145
0.950000	0.471773	-1.151675
0.960000	0.460391	-1.124755
0.970000	0.449276	-1.098383
0.980000	0.438422	-1.072557
0.990000	0.427823	-1.047271
1.000000	0.417475	-1.022521
