0.010000	0.028139	5.613739
0.020000	0.111715	11.059801
0.030000	0.248237	16.176757
0.040000	0.433654	20.815388
0.050000	0.662509	24.844081
0.060000	0.928135	28.153423
0.070000	1.222898	30.659789
0.080000	1.538466	32.307788
0.090000	1.866102	33.071480
0.100000	2.196956	32.954347
0.110000	2.522356	31.988058
0.120000	2.834076	30.230148
0.130000	3.124585	27.760737
0.140000	3.387247	24.678513
0.150000	3.616487	21.096176
0.160000	3.807909	17.135591
0.170000	3.958359	12.922877
0.180000	4.065945	8.583663
0.190000	4.130014	4.238698
0.200000	4.151075	-0.000000
0.210000	4.130703	-4.032353
0.220000	4.071403	-7.772679
0.230000	3.976457	-11.151368
0.240000	3.849759	-14.115782
0.250000	3.695643	-16.630391
0.260000	3.518715	-18.676256
0.270000	3.323693	-20.249907
0.280000	3.115257	-21.361766
0.290000	2.897923	-22.034211
0.300000	2.675932	-22.299429
0.310000	2.453160	-22.197146
0.320000	2.233064	-21.772373
0.330000	2.018628	-21.073249
0.340000	1.812349	-20.149057
0.350000	1.616234	-19.048475
0.360000	1.431812	-17.818103
0.370000	1.260160	-16.501283
0.380000	1.101943	-15.137219
0.390000	0.957458	-13.760383
0.400000	0.826679	-12.400191
0.410000	0.709317	-11.080912
0.420000	0.604860	-9.821777
0.430000	0.512632	-8.637254
0.440000	0.431832	-7.537437
0.450000	0.361580	-6.528526
0.460000	0.300949	-5.613353
0.470000	0.249000	-4.791927
0.480000	0.204805	-4.061973
0.490000	0.167469	-3.419445
0.500000	0.136143	-2.858998
0.510000	0.110036	-2.374408
0.520000	0.088424	-1.958936
0.530000	0.070650	-1.605627
0.540000	0.056128	-1.307563
0.550000	0.044337	-1.058047
0.560000	0.034826	-0.850747
0.570000	0.027201	-0.679791
0.580000	0.021127	-0.539827
0.590000	0.016317	-0.426050
0.600000	0.012533	-0.334207
0.610000	0.009573	-0.260579
0.620000	0.007271	-0.201953
0.630000	0.005493	-0.155584
0.640000	0.004126	-0.119152
0.650000	0.003083	-0.090714
0.660000	0.002291	-0.068659
0.670000	0.001693	-0.051664
0.680000	0.001244	-0.038651
0.690000	0.000910	-0.028748
0.700000	0.000661	-0.021260
0.710000	0.000478	-0.015633
0.720000	0.000344	-0.011430
0.730000	0.000246	-0.008309
0.740000	0.000175	-0.006007
0.750000	0.000124	-0.004317
0.760000	0.000087	-0.003086
0.770000	0.000061	-0.002194
0.780000	0.000043	-0.001551
0.790000	0.000029	-0.001090
0.800000	0.000020	-0.000762
0.810000	0.000014	-0.000530
0.820000	0.000009	-0.000366
0.830000	0.000006	-0.000252
0.840000	0.000004	-0.000172
0.850000	0.000003	-0.000117
0.860000	0.000002	-0.000079
0.870000	0.000001	-0.000053
0.880000	0.000001	-0.000036
0.890000	0.000001	-0.000024
0.900000	0.000000	-0.000016
0.910000	0.000000	-0.000010
0.920000	0.000000	-0.000007
0.930000	0.000000	-0.000004
0.940000	0.000000	-0.000003
0.950000	0.000000	-0.000002
0.960000	0.000000	-0.000001
0.970000	0.000000	-0.000001
0.980000	0.000000	-0.000001
0.990000	0.000000	-0.000000
1.000000	-0.000000	-0.000000
