0.005000	5.052900	5.457600
0.015000	5.000000	5.000000
0.025000	5.000000	5.000000
0.035000	5.000000	5.000000
0.045000	5.890400	5.000000
0.055000	6.000000	5.000000
0.065000	6.000000	5.000000
0.075000	6.000000	5.000000
0.085000	6.000000	5.000000
0.095000	6.000000	5.000000
0.105000	6.000000	5.000000
0.115000	6.000000	5.000000
0.125000	6.000000	5.000000
0.135000	6.000000	5.000000
0.145000	6.000000	5.000000
0.155000	6.000000	5.000000
0.165000	6.000000	5.000000
0.175000	6.000000	5.000000
0.185000	6.000000	5.000000
0.195000	6.000500	5.000000
0.205000	11.000000	5.000000
0.215000	11.000000	5.000000
0.225000	10.222200	5.000000
0.235000	10.000000	5.000000
0.245000	6.678900	5.000000
0.255000	9.000000	5.000000
0.265000	9.000000	5.000000
0.275000	9.000000	5.000000
0.285000	8.571400	5.000000
0.295000	8.000000	5.000000
0.305000	8.000000	5.000000
0.315000	8.000000	5.000000
0.325000	8.000000	5.000000
0.335000	7.333300	5.000000
0.345000	7.000000	5.000000
0.355000	7.000000	5.728100
0.365000	7.000000	8.000000
0.375000	7.000000	8.000000
0.385000	7.000000	8.000000
0.395000	7.000000	8.000000
0.405000	6.000000	7.983700
0.415000	6.000000	7.000000
0.425000	6.000000	7.000000
0.435000	6.000000	7.000000
0.445000	6.000000	7.000000
0.455000	6.000000	7.000000
0.465000	6.000000	7.000000
0.475000	6.000000	7.000000
0.485000	6.000000	7.000000
0.495000	6.000000	6.180400
0.505000	5.679100	6.000000
0.515000	6.000000	6.000000
0.525000	6.000000	6.000000
0.535000	6.000000	6.000000
0.545000	6.000000	6.000000
0.555000	6.000000	6.000000
0.565000	6.000000	6.000000
0.575000	6.000000	6.000000
0.585000	6.000000	6.000000
0.595000	6.000200	6.000000
0.605000	8.000000	6.000000
0.615000	8.000000	5.475600
0.625000	8.000000	5.000000
0.635000	8.000000	5.000000
0.645000	8.000000	5.276400
0.655000	8.000000	6.000000
0.665000	7.666600	6.000000
0.675000	7.000000	6.000000
0.685000	7.000000	6.000000
0.695000	7.000000	7.164600
0.705000	7.000000	8.000000
0.715000	7.000000	8.000000
0.725000	7.000000	8.000000
0.735000	7.000000	8.000000
0.745000	6.568200	7.623400
0.755000	7.000000	7.000000
0.765000	7.000000	7.000000
0.775000	7.000000	7.000000
0.785000	7.000000	7.000000
0.795000	7.000000	7.000000
0.805000	6.000000	7.000000
0.815000	6.000000	7.000000
0.825000	6.000000	7.000000
0.835000	6.000000	7.000000
0.845000	6.000000	5.634600
0.855000	6.000000	5.000000
0.865000	6.000000	5.455600
0.875000	6.000000	7.000000
0.885000	6.000000	7.000000
0.895000	6.000000	6.548100
0.905000	6.000000	6.000000
0.915000	6.000000	6.000000
0.925000	6.000000	6.000000
0.935000	6.000000	6.000000
0.945000	6.000000	6.000000
0.955000	6.000000	6.000000
0.965000	6.000000	6.000000
0.975000	6.000000	6.000000
0.985000	6.000000	6.000000
0.995000	6.000100	6.000000
