0.005010	9.394000	10.323000
0.015010	8.000000	9.000000
0.025010	7.364000	8.246000
0.035010	7.000000	8.000000
0.045010	7.000000	8.000000
0.055010	7.000000	7.897000
0.065010	6.196000	7.000000
0.075010	6.000000	7.000000
0.085010	6.000000	7.000000
0.095010	6.000000	7.000000
0.105010	6.000000	7.000000
0.115010	6.000000	7.000000
0.125010	6.000000	7.000000
0.135010	6.000000	7.000000
0.145010	6.000000	6.624000
0.155010	5.297000	6.000000
0.165010	5.000000	6.000000
0.175010	5.000000	6.000000
0.185010	5.000000	6.000000
0.195010	5.000000	6.000000
0.205010	5.000000	6.000000
0.215010	5.000000	6.000000
0.225010	5.000000	6.000000
0.235010	5.000000	6.000000
0.245010	5.000000	6.000000
0.255010	5.000000	6.000000
0.265010	5.000000	6.000000
0.275010	5.000000	6.000000
0.285010	5.000000	6.000000
0.295010	5.000000	6.000000
0.305010	5.000000	6.000000
0.315010	5.000000	5.749000
0.325010	4.961000	5.000000
0.335010	4.000000	5.000000
0.345010	4.000000	5.000000
0.355010	4.000000	5.000000
0.365010	4.000000	5.000000
0.375010	4.000000	5.000000
0.385010	4.000000	5.000000
0.395010	4.000000	5.000000
0.405010	4.000000	5.000000
0.415010	4.000000	5.000000
0.425010	4.000000	5.000000
0.435010	4.000000	5.000000
0.445010	4.000000	5.000000
0.455010	4.000000	5.000000
0.465010	4.000000	5.000000
0.475010	4.000000	5.000000
0.485010	4.000000	5.000000
0.495010	4.000000	5.000000
0.505010	4.000000	5.000000
0.515010	4.000000	5.000000
0.525010	4.000000	5.000000
0.535010	4.000000	5.000000
0.545010	4.000000	4.434000
0.555010	4.000000	4.000000
0.565010	3.093000	4.000000
0.575010	3.000000	4.000000
0.585010	3.000000	4.000000
0.595010	3.000000	4.000000
0.605010	3.000000	4.000000
0.615010	3.000000	4.000000
0.625010	3.000000	4.000000
0.635010	3.000000	4.000000
0.645010	3.000000	4.000000
0.655010	3.000000	4.000000
0.665010	3.000000	4.000000
0.675010	3.000000	4.000000
0.685010	3.000000	4.000000
0.695010	3.000000	4.000000
0.705010	3.000000	3.821000
0.715010	3.000000	3.000000
0.725010	2.248000	3.000000
0.735010	2.000000	3.000000
0.745010	2.000000	3.000000
0.755010	1.988000	2.696000
0.765010	2.000000	3.000000
0.775010	2.000000	3.000000
0.785010	2.220000	3.000000
0.795010	3.000000	3.080000
0.805010	3.000000	4.000000
0.815010	3.000000	4.000000
0.825010	3.000000	4.000000
0.835010	3.000000	4.000000
0.845010	3.000000	4.000000
0.855010	3.000000	4.000000
0.865010	3.000000	4.000000
0.875010	3.000000	4.000000
0.885010	3.000000	4.000000
0.895010	3.443000	4.288000
0.905010	4.000000	5.000000
0.915010	4.000000	5.000000
0.925010	4.000000	5.000000
0.935010	4.000000	5.000000
0.945010	4.000000	5.000000
0.955010	4.000000	5.000000
0.965010	4.419000	5.708000
0.975010	5.000000	6.000000
0.985010	5.006000	6.183000
0.995010	6.415010	7.630800
