0.005000	0.000000	0.000000
0.015000	0.000025	0.000006
0.025000	0.001541	0.001231
0.035000	0.009422	0.009049
0.045000	0.023108	0.023102
0.055000	0.037364	0.037568
0.065000	0.048396	0.048671
0.075000	0.055543	0.055528
0.085000	0.058601	0.058693
0.095000	0.058800	0.059114
0.105000	0.057453	0.057679
0.115000	0.055386	0.055084
0.125000	0.051993	0.051831
0.135000	0.048202	0.048265
0.145000	0.044346	0.044612
0.155000	0.040975	0.041016
0.165000	0.037902	0.037564
0.175000	0.034221	0.034305
0.185000	0.031052	0.031264
0.195000	0.028573	0.028449
0.205000	0.025703	0.025858
0.215000	0.023458	0.023484
0.225000	0.021334	0.021315
0.235000	0.019410	0.019337
0.245000	0.017488	0.017537
0.255000	0.015747	0.015900
0.265000	0.014388	0.014414
0.275000	0.013116	0.013064
0.285000	0.011709	0.011840
0.295000	0.010904	0.010730
0.305000	0.009736	0.009723
0.315000	0.008625	0.008810
0.325000	0.008012	0.007983
0.335000	0.007361	0.007233
0.345000	0.006468	0.006554
0.355000	0.005935	0.005938
0.365000	0.005337	0.005380
0.375000	0.004934	0.004875
0.385000	0.004385	0.004417
0.395000	0.004082	0.004001
0.405000	0.003625	0.003625
0.415000	0.003310	0.003285
0.425000	0.003006	0.002976
0.435000	0.002889	0.002696
0.445000	0.002472	0.002443
0.455000	0.002252	0.002213
0.465000	0.002027	0.002005
0.475000	0.001853	0.001817
0.485000	0.001689	0.001646
0.495000	0.001487	0.001491
0.505000	0.001344	0.001351
0.515000	0.001216	0.001224
0.525000	0.001113	0.001109
0.535000	0.001032	0.001005
0.545000	0.000837	0.000911
0.555000	0.000832	0.000825
0.565000	0.000737	0.000747
0.575000	0.000680	0.000677
0.585000	0.000629	0.000614
0.595000	0.000545	0.000556
0.605000	0.000499	0.000504
0.615000	0.000460	0.000456
0.625000	0.000398	0.000413
0.635000	0.000402	0.000375
0.645000	0.000358	0.000339
0.655000	0.000310	0.000307
0.665000	0.000296	0.000279
0.675000	0.000245	0.000252
0.685000	0.000254	0.000229
0.695000	0.000191	0.000207
0.705000	0.000172	0.000188
0.715000	0.000186	0.000170
0.725000	0.000170	0.000154
0.735000	0.000127	0.000140
0.745000	0.000104	0.000126
0.755000	0.000110	0.000115
0.765000	0.000112	0.000104
0.775000	0.000082	0.000094
0.785000	0.000093	0.000085
0.795000	0.000066	0.000077
0.805000	0.000072	0.000070
0.815000	0.000055	0.000063
0.825000	0.000075	0.000057
0.835000	0.000050	0.000052
0.845000	0.000047	0.000047
0.855000	0.000065	0.000043
0.865000	0.000034	0.000039
0.875000	0.000035	0.000035
0.885000	0.000029	0.000032
0.895000	0.000028	0.000029
0.905000	0.000022	0.000026
0.915000	0.000026	0.000024
0.925000	0.000020	0.000021
0.935000	0.000019	0.000019
0.945000	0.000014	0.000018
0.955000	0.000013	0.000016
0.965000	0.000017	0.000014
0.975000	0.000019	0.000013
0.985000	0.000011	0.000012
0.995000	0.000011	0.000011
